folder,set_id,mode,task,problem_id,level,model_raw,model,correct,outcome,speedup,dram_util,compute_pct,power_w,energy_mj,fusion,occupancy,sol_score,timeout_recovered,total_turns,first_correct_step,wall_clock_s,llm_total_tokens
l5_hw_translation_single_turn_final_gpt,set2,st,22_ampere_tf32_tensorop_gemm.py,22,5,Llama-4-Maverick-17B-128E-Instruct-FP8,llama-4-maverick-17b-128e-instruct-fp8,False,compile_fail,,,,,,,,,False,1,,67.72739,7098
l5_hw_translation_single_turn_final_gpt,set2,st,27_batched_gemm.py,27,5,Llama-4-Maverick-17B-128E-Instruct-FP8,llama-4-maverick-17b-128e-instruct-fp8,False,compile_fail,,,,,,,,,False,1,,8.987403,6917
l5_hw_translation_single_turn_final_gpt,set2,st,04_swiglu_activation.py,4,5,Llama-4-Maverick-17B-128E-Instruct-FP8,llama-4-maverick-17b-128e-instruct-fp8,False,compile_fail,,,,,,,,,False,1,,72.904433,16800
l5_hw_translation_single_turn_final_gpt,set2,st,23_gather_scatter_fusion.py,23,5,Llama-4-Maverick-17B-128E-Instruct-FP8,llama-4-maverick-17b-128e-instruct-fp8,False,compile_fail,,,,,,,,,False,1,,8.270135,7234
l5_hw_translation_single_turn_final_gpt,set2,st,07_marlin_int4_gemm.py,7,5,Llama-4-Maverick-17B-128E-Instruct-FP8,llama-4-maverick-17b-128e-instruct-fp8,False,error,,,,,,,,,False,1,,103.946938,21938
l5_hw_translation_single_turn_final_gpt,set2,st,09_flash_attn2_fwd_hdim128_fp16_sm80.py,9,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,73.895716,3359
l5_hw_translation_single_turn_final_gpt,set2,st,27_batched_gemm.py,27,5,grok-4.3,grok-4.3,False,incorrect,,46.16,14.11,,,,147.56005855377686,0.4616,False,1,,35.993309,7904
l5_hw_translation_single_turn_final_gpt,set2,st,01_paged_attention_v1.py,1,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,32.48085,8831
l5_hw_translation_single_turn_final_gpt,set2,st,07_marlin_int4_gemm.py,7,5,grok-4.3,grok-4.3,False,incorrect,,2.15,8.28,,,,24.198616803434042,0.0828,False,1,,139.159328,12576
l5_hw_translation_single_turn_final_gpt,set2,st,25_gemm_grouped.py,25,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,55.836982,20323
l5_hw_translation_single_turn_final_gpt,set2,st,08_int8_w8a8_gemm.py,8,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,85.499909,8801
l5_hw_translation_single_turn_final_gpt,set2,st,22_ampere_tf32_tensorop_gemm.py,22,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,41.624898,9020
l5_hw_translation_single_turn_final_gpt,set2,st,03_fused_rmsnorm.py,3,5,grok-4.3,grok-4.3,True,correct,3.168421052631579,8.37,8.11,0.0,0.0,8.0,47.247163990011614,0.0837,False,1,,1305.410718,7023
l5_hw_translation_single_turn_final_gpt,set2,st,26_gemm_permute.py,26,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,59.210433,19814
l5_hw_translation_single_turn_final_gpt,set2,st,28_turing_tensorop_gemm.py,28,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,38.321964,7821
l5_hw_translation_single_turn_final_gpt,set2,st,10_flash_attn2_bwd_hdim128_fp16_sm80.py,10,5,grok-4.3,grok-4.3,False,incorrect,,22.86,64.16,,,,14.091206716754373,0.6416,False,1,,123.850102,3587
l5_hw_translation_single_turn_final_gpt,set2,st,04_swiglu_activation.py,4,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1224.136842,11492
l5_hw_translation_single_turn_final_gpt,set2,st,05_rotary_embedding.py,5,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,187.796641,7242
l5_hw_translation_single_turn_final_gpt,set2,st,06_custom_allreduce.py,6,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,18.437218,6274
l5_hw_translation_single_turn_final_gpt,set2,st,23_gather_scatter_fusion.py,23,5,grok-4.3,grok-4.3,False,incorrect,,0.04,0.0,,,,11.024950988595885,0.0004,False,1,,105.365635,8040
l5_hw_translation_single_turn_final_gpt,set2,st,02_paged_attention_v2.py,2,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,49.152676,7026
l5_hw_translation_single_turn_final_gpt,set2,st,02_paged_attention_v2.py,2,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,111.195212,8944
l5_hw_translation_single_turn_final_gpt,set2,st,03_fused_rmsnorm.py,3,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,116.670681,12829
l5_hw_translation_single_turn_final_gpt,set2,st,10_flash_attn2_bwd_hdim128_fp16_sm80.py,10,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,112.546501,10901
l5_hw_translation_single_turn_final_gpt,set2,st,28_turing_tensorop_gemm.py,28,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,219.853302,12410
l5_hw_translation_single_turn_final_gpt,set2,st,26_gemm_permute.py,26,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,196.34407,31765
l5_hw_translation_single_turn_final_gpt,set2,st,05_rotary_embedding.py,5,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,118.498394,12345
l5_hw_translation_single_turn_final_gpt,set2,st,01_paged_attention_v1.py,1,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,98.357846,9803
l5_hw_translation_single_turn_final_gpt,set2,st,08_int8_w8a8_gemm.py,8,5,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,,False,1,,124.011823,12613
l5_hw_translation_single_turn_final_gpt,set2,st,25_gemm_grouped.py,25,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,86.140492,20063
l5_hw_translation_single_turn_final_gpt,set2,st,09_flash_attn2_fwd_hdim128_fp16_sm80.py,9,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,183.426773,11013
l5_hw_translation_single_turn_final_gpt,set2,st,06_custom_allreduce.py,6,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,175.865613,9245
l5_hw_translation_single_turn_final_gpt,set2,st,22_ampere_tf32_tensorop_gemm.py,22,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,162.068619,12674
l5_hw_translation_single_turn_final_gpt,set2,st,27_batched_gemm.py,27,5,FW-GLM-5-1,fw-glm-5-1,False,error,,,,,,,,,False,1,,413.901796,15260
l5_hw_translation_single_turn_final_gpt,set2,st,04_swiglu_activation.py,4,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,167.75818,18325
l5_hw_translation_single_turn_final_gpt,set2,st,23_gather_scatter_fusion.py,23,5,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,,False,1,,227.419387,11998
l5_hw_translation_single_turn_final_gpt,set2,st,07_marlin_int4_gemm.py,7,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,181.781077,18635
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,01_paged_attention_v1.py,1,5,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,15,,1383.220934,411968
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,10_flash_attn2_bwd_hdim128_fp16_sm80.py,10,5,FW-GLM-5-1,fw-glm-5-1,True,correct,0.08953722334004025,100.0,18.0,404.91,1957.8,0.4328,2323.6942417284563,1.0,False,15,5.0,3277.636001,518888
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,09_flash_attn2_fwd_hdim128_fp16_sm80.py,9,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,15,,1466.128051,392634
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,27_batched_gemm.py,27,5,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,91.11,14.18,,,,177.19138312572883,0.9111,False,15,,350.309013,245411
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,03_fused_rmsnorm.py,3,5,FW-GLM-5-1,fw-glm-5-1,True,correct,4.622093023255814,16.05,8.62,0.0,0.0,3.8,31.33402939053448,0.1605,False,8,2.0,2349.920526,120930
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,23_gather_scatter_fusion.py,23,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,15,,1564.599788,594681
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,04_swiglu_activation.py,4,5,FW-GLM-5-1,fw-glm-5-1,True,correct,1.465753424657534,25.6,11.01,11670.26,238.64,3.25,81.04136162687888,0.256,False,15,9.0,878.391809,385582
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,02_paged_attention_v2.py,2,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,15,,1041.129352,463244
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,28_turing_tensorop_gemm.py,28,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,13,,1138.93248,212496
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,22_ampere_tf32_tensorop_gemm.py,22,5,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,28.52,94.01,,,,14.641457388866824,0.9401,False,15,,475.415455,274905
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,07_marlin_int4_gemm.py,7,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,15,,1659.024341,480730
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,08_int8_w8a8_gemm.py,8,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,15,,1123.052871,453013
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,25_gemm_grouped.py,25,5,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,52.69,13.7,,,,124.35465551778313,0.5269,False,15,,476.772164,498786
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,05_rotary_embedding.py,5,5,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,18.71,21.62,,,,82.15918440366792,0.2162,False,15,,1002.494913,401982
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,26_gemm_permute.py,26,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,15,,773.80105,806683
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,28_turing_tensorop_gemm.py,28,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,15,,2466.387602,238230
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,07_marlin_int4_gemm.py,7,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,14,,754.598349,305989
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,01_paged_attention_v1.py,1,5,gpt-5.5-priority,gpt-5.5-priority,True,correct,,,,,,,,,True,14,8.0,4889.370138,246163
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,10_flash_attn2_bwd_hdim128_fp16_sm80.py,10,5,gpt-5.5-priority,gpt-5.5-priority,True,correct,,,,,,,,,True,14,8.0,1174.052367,298836
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,08_int8_w8a8_gemm.py,8,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,15,,1072.499556,238582
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,03_fused_rmsnorm.py,3,5,gpt-5.5-priority,gpt-5.5-priority,True,correct,,,,,,,,,True,14,3.0,3220.387669,238379
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,05_rotary_embedding.py,5,5,gpt-5.5-priority,gpt-5.5-priority,True,correct,4.517374517374518,16.38,0.0,0.0,0.0,3.6667,78.23353241540794,0.1638,False,12,4.0,2911.371249,170713
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,04_swiglu_activation.py,4,5,gpt-5.5-priority,gpt-5.5-priority,True,correct,,,,,,,,,True,14,2.0,2726.386647,236108
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,22_ampere_tf32_tensorop_gemm.py,22,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,15,,1550.88792,374942
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,27_batched_gemm.py,27,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,15,,1809.693023,269739
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,23_gather_scatter_fusion.py,23,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,15,,612.216236,160506
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,26_gemm_permute.py,26,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,15,,694.069079,303728
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,09_flash_attn2_fwd_hdim128_fp16_sm80.py,9,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,15,,1382.927135,221206
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,02_paged_attention_v2.py,2,5,gpt-5.5-priority,gpt-5.5-priority,True,correct,,,,,,,,,True,14,7.0,4604.106265,191857
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,25_gemm_grouped.py,25,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,15,,1160.547454,363667
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,28_turing_tensorop_gemm.py,28,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,2,,46.823614,18130
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,25_gemm_grouped.py,25,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,6,,519.0501,126910
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,08_int8_w8a8_gemm.py,8,5,grok-4.3,grok-4.3,False,incorrect,,69.36,8.49,,,,37.31416511201692,0.6936,False,2,,173.983863,16808
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,10_flash_attn2_bwd_hdim128_fp16_sm80.py,10,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,4,,200.39555,23787
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,02_paged_attention_v2.py,2,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,4,,275.65346,36604
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,23_gather_scatter_fusion.py,23,5,grok-4.3,grok-4.3,False,incorrect,,16.79,12.06,,,,71.81947767441628,0.1679,False,6,,256.366468,79229
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,03_fused_rmsnorm.py,3,5,grok-4.3,grok-4.3,True,correct,,,,,,,,,True,4,2.0,164.618199,38474
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,07_marlin_int4_gemm.py,7,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,2,,152.372852,29964
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,26_gemm_permute.py,26,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,2,,49.362867,37108
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,04_swiglu_activation.py,4,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,2,,60.255491,26101
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,05_rotary_embedding.py,5,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,12,,957.873142,163796
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,27_batched_gemm.py,27,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,2,,70.858356,21332
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,01_paged_attention_v1.py,1,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,6,,515.572705,66626
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,22_ampere_tf32_tensorop_gemm.py,22,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,2,,333.675101,19904
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,09_flash_attn2_fwd_hdim128_fp16_sm80.py,9,5,grok-4.3,grok-4.3,False,incorrect,,69.69,81.08,,,,188.92546975866185,0.8108,False,2,,122.196915,11304
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,06_custom_allreduce.py,6,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,23.04,5.36,,,,67.36322649254122,0.2304,False,1,,144.756519,6065
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,10_flash_attn2_bwd_hdim128_fp16_sm80.py,10,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,95.67,72.75,,,,390.0977482727841,0.9567,False,1,,220.313483,7506
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,09_flash_attn2_fwd_hdim128_fp16_sm80.py,9,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,0.03,25.25,,,,99.70533244017467,0.2525,False,1,,173.082196,5583
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,01_paged_attention_v1.py,1,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,0.09,22.16,,,,99.18412810249096,0.2216,False,1,,153.536742,7107
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,27_batched_gemm.py,27,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,,,,,,,-1.0,False,1,,146.507651,8967
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,28_turing_tensorop_gemm.py,28,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,1,,110.804657,13478
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,07_marlin_int4_gemm.py,7,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,,,,,,,-1.0,False,1,,175.403535,15239
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,03_fused_rmsnorm.py,3,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,1,,103.192139,6864
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,26_gemm_permute.py,26,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,1,,112.645859,20810
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,05_rotary_embedding.py,5,5,gpt-5.5-priority,gpt-5.5-priority,True,correct,13.663366336633665,12.49,17.42,0.0,0.0,0.0,43.66474045024983,0.1742,False,1,,187.641039,8668
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,04_swiglu_activation.py,4,5,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.8931475029036005,,,27197.64,241.18,10.0,,0.1893,False,1,,2836.302601,13128
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,22_ampere_tf32_tensorop_gemm.py,22,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,,,,,,,-1.0,False,1,,2413.451452,12159
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,25_gemm_grouped.py,25,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,,,,,,,-1.0,False,1,,2363.824035,18817
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,08_int8_w8a8_gemm.py,8,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,,,,,,,-1.0,False,1,,2517.071842,7614
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,02_paged_attention_v2.py,2,5,gpt-5.5-priority,gpt-5.5-priority,False,compile_fail,,,,,,,,,False,1,,111.843646,6527
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,23_gather_scatter_fusion.py,23,5,gpt-5.5-priority,gpt-5.5-priority,False,incorrect,,,,,,,,-1.0,False,1,,2537.951571,9155
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,28_turing_tensorop_gemm.py,28,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,175.546833,14093
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,08_int8_w8a8_gemm.py,8,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,276.520109,9778
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,03_fused_rmsnorm.py,3,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,129.588262,18584
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,10_flash_attn2_bwd_hdim128_fp16_sm80.py,10,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,106.875624,9147
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,05_rotary_embedding.py,5,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,87.961158,9653
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,25_gemm_grouped.py,25,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,111.40583,21797
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,01_paged_attention_v1.py,1,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,141.827253,10009
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,07_marlin_int4_gemm.py,7,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,105.250761,17948
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,02_paged_attention_v2.py,2,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,120.569852,13478
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,26_gemm_permute.py,26,5,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,1,,428.433416,23750
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,09_flash_attn2_fwd_hdim128_fp16_sm80.py,9,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,1871.877561,11360
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,06_custom_allreduce.py,6,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,58.908135,7344
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,22_ampere_tf32_tensorop_gemm.py,22,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,81.991814,13069
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,27_batched_gemm.py,27,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,241.447273,22725
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,04_swiglu_activation.py,4,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,81.87447,14944
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,23_gather_scatter_fusion.py,23,5,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,1,,117.471987,15380
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,28_turing_tensorop_gemm.py,28,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,70.240956,8287
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,25_gemm_grouped.py,25,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,46.270062,17146
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,07_marlin_int4_gemm.py,7,5,grok-4.3,grok-4.3,False,incorrect,,0.01,24.72,,,,78.99122793540036,0.2472,False,1,,136.959195,12453
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,09_flash_attn2_fwd_hdim128_fp16_sm80.py,9,5,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,3723.912377,3310
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,01_paged_attention_v1.py,1,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,60.288402,9484
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,23_gather_scatter_fusion.py,23,5,grok-4.3,grok-4.3,False,incorrect,,0.75,7.7,,,,33.89709349895839,0.077,False,1,,144.737901,8242
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,03_fused_rmsnorm.py,3,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,60.898818,8013
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,26_gemm_permute.py,26,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1814.894864,18682
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,04_swiglu_activation.py,4,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1798.668739,12029
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,27_batched_gemm.py,27,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1795.692223,9767
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,02_paged_attention_v2.py,2,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,1815.909293,6090
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,05_rotary_embedding.py,5,5,grok-4.3,grok-4.3,False,compile_fail,,,,,,,,,False,1,,101.533525,5770
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,10_flash_attn2_bwd_hdim128_fp16_sm80.py,10,5,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,2708.966349,3200
fl5_hw_translation_8xh100_single_turn_gpt,set3,fl5_st,22_ampere_tf32_tensorop_gemm.py,22,5,grok-4.3,grok-4.3,False,incorrect,,,,,,,,-1.0,False,1,,2744.116024,7841
