folder,set_id,mode,model,problem_id,outcome,correct,total_turns,timeout_events,had_timeout,first_correct_step,mid_pass_step,error_types_str,num_tool_calls,tools_str
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,26,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,5,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,1,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,8,incorrect,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,25,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,9,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,6,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,22,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,27,error,False,1,0,False,,,other_fail,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,4,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,23,incorrect,False,1,0,False,,,compile_error,1,submit_kernel
l5_hw_translation_single_turn_final_gpt,set2,st,fw-glm-5-1,7,compile_fail,False,1,0,False,,,compile_error,1,submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,1,incorrect,False,15,1,True,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail|compile_error,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,10,correct,True,15,2,True,5.0,5.0,compile_error|correctness_fail|timeout|other_fail|compile_error|compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|static_check|compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,9,compile_fail,False,15,1,True,,,compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|compile_error|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|compile_kernel|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,27,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,3,correct,True,8,2,True,2.0,2.0,timeout|compile_error,9,get_gpu_specs|ert_roofline|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|static_check|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,23,compile_fail,False,15,0,False,,,compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,4,correct,True,15,0,False,9.0,9.0,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,2,compile_fail,False,15,0,False,,,compile_error|compile_error|compile_error|compile_error|correctness_fail|compile_error|compile_error|correctness_fail|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,28,compile_fail,False,13,3,True,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,13,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,22,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,7,compile_fail,False,15,2,True,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail|compile_error|compile_error,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,8,compile_fail,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,16,get_gpu_specs|ert_roofline|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,25,incorrect,False,15,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,5,incorrect,False,15,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail,15,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,fw-glm-5-1,26,compile_fail,False,15,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,28,compile_fail,False,15,6,True,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,14,get_gpu_specs|run_correctness|run_correctness|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|compile_kernel|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,7,compile_fail,False,14,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,14,get_gpu_specs|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|static_check|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,1,correct,True,14,4,True,8.0,8.0,compile_error|compile_error|correctness_fail|compile_error|correctness_fail|timeout|timeout|compile_error,14,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|run_correctness|compile_kernel|run_correctness|run_correctness|profile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,10,correct,True,14,1,True,8.0,8.0,compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error,14,compile_kernel|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,8,compile_fail,False,15,0,False,,,compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,3,correct,True,14,2,True,3.0,3.0,compile_error|timeout|compile_error,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|profile_kernel|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|disassemble_kernel|static_check|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,5,correct,True,12,2,True,4.0,4.0,compile_error|correctness_fail|timeout|compile_error,12,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|profile_kernel|run_correctness|run_correctness|disassemble_kernel|run_correctness|static_check|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,4,correct,True,14,2,True,2.0,2.0,compile_error|timeout|compile_error,14,compile_kernel|compile_kernel|run_correctness|profile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|disassemble_kernel|compile_kernel|run_correctness|disassemble_kernel|static_check|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,22,compile_fail,False,15,2,True,,,compile_error|compile_error|compile_error|correctness_fail|compile_error|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error,15,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,27,compile_fail,False,15,3,True,,,compile_error|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail|compile_error|correctness_fail|compile_error|correctness_fail,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|compile_kernel|run_correctness|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,23,compile_fail,False,15,1,True,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error,15,get_gpu_specs|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,26,compile_fail,False,15,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail,26,compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|compile_kernel|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,9,compile_fail,False,15,1,True,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail|compile_error|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|compile_kernel|run_correctness|run_correctness|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,2,correct,True,14,3,True,7.0,7.0,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|timeout|timeout|compile_error,14,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|profile_kernel|run_correctness|profile_kernel|static_check|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,gpt-5.5-priority,25,compile_fail,False,15,1,True,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,15,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,grok-4.3,28,compile_fail,False,2,0,False,,,compile_error,1,submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,grok-4.3,25,compile_fail,False,6,0,False,,,correctness_fail|correctness_fail|correctness_fail,5,compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,grok-4.3,8,incorrect,False,2,0,False,,,correctness_fail,1,submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,grok-4.3,10,compile_fail,False,4,0,False,,,correctness_fail,3,get_gpu_specs|compile_kernel|submit_kernel
sl5_hw_translation_8xh100_all_reval30m_gpt_FIXED,set3,sl5_all,grok-4.3,2,compile_fail,False,4,0,False,,,correctness_fail|correctness_fail,3,compile_kernel|run_correctness|submit_kernel
